Segment,Country,Product,Discount Band,Units Sold,Manufacturing Price,Sale Price,Gross Sales,Discounts,Discounts %,Sales,COGS,COGS %,Profit,Profit Margin %,Profit Category,Date,Month Number,Month Name,Year
Small Business,Mexico, Velo , High ,2605.0,120.0,300.0,781500.0,101595.0,0.13,679905.0,651250.0,0.9579000000000001,28655.0,0.036699999999999997,Low,2013-11-01,11.0, November ,2013.0
Midmarket,France, Paseo , Medium ,2620.0,10.0,15.0,39300.0,1965.0,0.05,37335.0,26200.0,0.7018000000000001,11135.0,0.2833,Medium,2014-09-01,9.0, September ,2014.0
Midmarket,Mexico, Velo , Medium ,2628.0,120.0,15.0,39420.0,3547.8,0.09,35872.2,26280.0,0.7326,9592.2,0.2433,Medium,2014-04-01,4.0, April ,2014.0
Government,Mexico, Amarilla , High ,2629.0,260.0,20.0,52580.0,5783.8,0.11,46796.2,26290.0,0.5618,20506.2,0.39,Medium,2014-01-01,1.0, January ,2014.0
Government,Canada, Paseo , High ,2632.0,10.0,350.0,921200.0,119756.0,0.13,801444.0,684320.0,0.8539,117124.0,0.12710000000000002,Low,2014-06-01,6.0, June ,2014.0
Government,Canada, Velo , High ,2632.0,120.0,350.0,921200.0,119756.0,0.13,801444.0,684320.0,0.8539,117124.0,0.12710000000000002,Low,2014-06-01,6.0, June ,2014.0
Government,United States of America, Paseo , High ,2641.0,10.0,20.0,52820.0,6866.6,0.13,45953.4,26410.0,0.5747,19543.4,0.37,Medium,2014-02-01,2.0, February ,2014.0
Government,Canada, Velo , Low ,2646.0,120.0,20.0,52920.0,2116.8,0.04,50803.2,26460.0,0.5207999999999999,24343.2,0.46,High,2013-09-01,9.0, September ,2013.0
Small Business,Germany, VTT , Medium ,2659.0,250.0,300.0,797700.0,71793.0,0.09,725907.0,664750.0,0.9158,61157.0,0.0767,Low,2014-02-01,2.0, February ,2014.0
Channel Partners,Mexico, Montana , High ,2661.0,5.0,12.0,31932.0,3831.84,0.12,28100.16,7983.0,0.2841,20117.16,0.63,High,2014-05-01,5.0, May ,2014.0
Government,United States of America, Paseo , Medium ,2663.0,10.0,20.0,53260.0,2663.0,0.05,50597.0,26630.0,0.5263,23967.0,0.45,High,2014-12-01,12.0, December ,2014.0
Government,United States of America, VTT , Medium ,2663.0,250.0,20.0,53260.0,2663.0,0.05,50597.0,26630.0,0.5263,23967.0,0.45,High,2014-12-01,12.0, December ,2014.0
Government,Germany, Velo , High ,2665.0,120.0,7.0,18655.0,1865.5,0.1,16789.5,13325.0,0.7937000000000001,3464.5,0.1857,Medium,2014-11-01,11.0, November ,2014.0
Enterprise,Canada, Montana ,None,2665.5,5.0,125.0,333187.5,0.0,0.0,333187.5,319860.0,0.96,13327.5,0.04,Low,2014-07-01,7.0, July ,2014.0
Channel Partners,France, Carretera , Low ,2671.0,3.0,12.0,32052.0,320.52,0.01,31731.48,8013.0,0.2525,23718.48,0.74,High,2014-09-01,9.0, September ,2014.0
Government,France, VTT , Medium ,2682.0,250.0,20.0,53640.0,4827.6,0.09,48812.4,26820.0,0.5495,21992.4,0.41,High,2013-11-01,11.0, November ,2013.0
Midmarket,Canada, Carretera , High ,2689.0,3.0,15.0,40335.0,4840.2,0.12,35494.8,26890.0,0.7576,8604.8,0.2133,Medium,2014-11-01,11.0, November ,2014.0
Government,Mexico, Paseo , Medium ,2689.0,10.0,7.0,18823.0,941.15,0.05,17881.85,13445.0,0.7519,4436.85,0.2357,Medium,2014-10-01,10.0, October ,2014.0
Government,Mexico, VTT , Medium ,2689.0,250.0,7.0,18823.0,941.15,0.05,17881.85,13445.0,0.7519,4436.85,0.2357,Medium,2014-10-01,10.0, October ,2014.0
Government,France, Paseo , High ,2696.0,10.0,7.0,18872.0,2453.36,0.13,16418.64,13480.0,0.821,2938.64,0.1557,Medium,2014-08-01,8.0, August ,2014.0
Government,Mexico, Carretera , High ,2706.0,3.0,7.0,18942.0,2083.62,0.11,16858.38,13530.0,0.8026000000000001,3328.38,0.1757,Medium,2013-11-01,11.0, November ,2013.0
Government,Germany, Paseo , High ,2708.0,10.0,20.0,54160.0,7040.8,0.13,47119.2,27080.0,0.5747,20039.2,0.37,Medium,2014-02-01,2.0, February ,2014.0
Channel Partners,United States of America, Montana , Medium ,2723.0,5.0,12.0,32676.0,1960.56,0.06,30715.44,8169.0,0.266,22546.44,0.69,High,2014-11-01,11.0, November ,2014.0
Enterprise,Canada, Paseo , Low ,2729.0,10.0,125.0,341125.0,6822.5,0.02,334302.5,327480.0,0.9795999999999999,6822.5,0.02,Low,2014-12-01,12.0, December ,2014.0
Enterprise,Canada, VTT , Low ,2729.0,250.0,125.0,341125.0,6822.5,0.02,334302.5,327480.0,0.9795999999999999,6822.5,0.02,Low,2014-12-01,12.0, December ,2014.0
Government,Canada, Montana , High ,2734.0,5.0,7.0,19138.0,2296.56,0.12,16841.44,13670.0,0.8117,3171.44,0.16570000000000001,Medium,2014-10-01,10.0, October ,2014.0
Government,Canada, Amarilla , High ,2734.0,260.0,7.0,19138.0,2296.56,0.12,16841.44,13670.0,0.8117,3171.44,0.16570000000000001,Medium,2014-10-01,10.0, October ,2014.0
Small Business,Mexico, VTT , Medium ,2747.0,250.0,300.0,824100.0,57687.0,0.07,766413.0,686750.0,0.8961,79663.0,0.0967,Low,2014-02-01,2.0, February ,2014.0
Government,France, Amarilla ,None,2750.0,260.0,350.0,962500.0,0.0,0.0,962500.0,715000.0,0.7429000000000001,247500.0,0.2571,Medium,2014-02-01,2.0, February ,2014.0
Enterprise,United States of America, Velo , Medium ,2755.0,120.0,125.0,344375.0,20662.5,0.06,323712.5,330600.0,1.0212999999999999,-6887.5,-0.02,Low,2014-02-01,2.0, February ,2014.0
Channel Partners,Canada, Amarilla , High ,2761.0,260.0,12.0,33132.0,3975.84,0.12,29156.16,8283.0,0.2841,20873.16,0.63,High,2013-09-01,9.0, September ,2013.0
Channel Partners,Mexico, Paseo , Medium ,2763.0,10.0,12.0,33156.0,2320.92,0.07,30835.08,8289.0,0.2688,22546.08,0.68,High,2013-11-01,11.0, November ,2013.0
Enterprise,Germany, Carretera , High ,2767.0,3.0,125.0,345875.0,51881.25,0.15,293993.75,332040.0,1.1294,-38046.25,-0.11,Low,2014-08-01,8.0, August ,2014.0
Midmarket,Mexico, Carretera , Medium ,2791.0,3.0,15.0,41865.0,2093.25,0.05,39771.75,27910.0,0.7018000000000001,11861.75,0.2833,Medium,2014-11-01,11.0, November ,2014.0
Enterprise,United States of America, Montana , Medium ,2797.0,5.0,125.0,349625.0,31466.25,0.09,318158.75,335640.0,1.0549,-17481.25,-0.05,Low,2014-12-01,12.0, December ,2014.0
Enterprise,United States of America, Paseo , Medium ,2797.0,10.0,125.0,349625.0,31466.25,0.09,318158.75,335640.0,1.0549,-17481.25,-0.05,Low,2014-12-01,12.0, December ,2014.0
Government,France, Velo , High ,2805.0,120.0,20.0,56100.0,6171.0,0.11,49929.0,28050.0,0.5618,21879.0,0.39,Medium,2013-09-01,9.0, September ,2013.0
Government,United States of America, VTT , High ,2807.0,250.0,350.0,982450.0,98245.0,0.1,884205.0,729820.0,0.8254,154385.0,0.15710000000000002,Medium,2014-08-01,8.0, August ,2014.0
Small Business,Germany, Carretera , High ,2811.0,3.0,300.0,843300.0,92763.0,0.11,750537.0,702750.0,0.9362999999999999,47787.0,0.0567,Low,2014-07-01,7.0, July ,2014.0
Enterprise,United States of America, Velo ,None,2821.0,120.0,125.0,352625.0,0.0,0.0,352625.0,338520.0,0.96,14105.0,0.04,Low,2014-08-01,8.0, August ,2014.0
Enterprise,Mexico, Carretera , High ,2821.0,3.0,125.0,352625.0,49367.5,0.14,303257.5,338520.0,1.1162999999999998,-35262.5,-0.1,Low,2013-12-01,12.0, December ,2013.0
Midmarket,France, Velo , High ,2826.0,120.0,15.0,42390.0,6358.5,0.15,36031.5,28260.0,0.7843000000000001,7771.5,0.1833,Medium,2014-05-01,5.0, May ,2014.0
Government,United States of America, Velo , Medium ,2832.0,120.0,20.0,56640.0,2832.0,0.05,53808.0,28320.0,0.5263,25488.0,0.45,High,2014-08-01,8.0, August ,2014.0
Channel Partners,Germany, VTT ,None,2838.0,250.0,12.0,34056.0,0.0,0.0,34056.0,8514.0,0.25,25542.0,0.75,High,2014-04-01,4.0, April ,2014.0
Small Business,United States of America, VTT , Low ,2844.0,250.0,300.0,853200.0,25596.0,0.03,827604.0,711000.0,0.8591,116604.0,0.1367,Low,2014-02-01,2.0, February ,2014.0
Midmarket,Canada, Carretera , Medium ,2844.0,3.0,15.0,42660.0,2559.6,0.06,40100.4,28440.0,0.7092,11660.4,0.2733,Medium,2014-06-01,6.0, June ,2014.0
Midmarket,Canada, VTT , Medium ,2844.0,250.0,15.0,42660.0,2559.6,0.06,40100.4,28440.0,0.7092,11660.4,0.2733,Medium,2014-06-01,6.0, June ,2014.0
Enterprise,United States of America, Amarilla , High ,2844.0,260.0,125.0,355500.0,49770.0,0.14,305730.0,341280.0,1.1162999999999998,-35550.0,-0.1,Low,2014-05-01,5.0, May ,2014.0
Government,Mexico, Paseo , High ,2851.0,10.0,350.0,997850.0,149677.5,0.15,848172.5,741260.0,0.8739,106912.5,0.10710000000000001,Low,2014-05-01,5.0, May ,2014.0
Government,Canada, Carretera , Low ,2851.0,3.0,7.0,19957.0,798.28,0.04,19158.72,14255.0,0.7440000000000001,4903.72,0.2457,Medium,2013-10-01,10.0, October ,2013.0
Government,Canada, Montana , Low ,2851.0,5.0,7.0,19957.0,798.28,0.04,19158.72,14255.0,0.7440000000000001,4903.72,0.2457,Medium,2013-10-01,10.0, October ,2013.0
Government,Canada, Carretera , Low ,2852.0,3.0,350.0,998200.0,19964.0,0.02,978236.0,741520.0,0.758,236716.0,0.2371,Medium,2014-12-01,12.0, December ,2014.0
Government,Canada, Paseo , Low ,2852.0,10.0,350.0,998200.0,19964.0,0.02,978236.0,741520.0,0.758,236716.0,0.2371,Medium,2014-12-01,12.0, December ,2014.0
Midmarket,Mexico, Velo , Medium ,2861.0,120.0,15.0,42915.0,2145.75,0.05,40769.25,28610.0,0.7018000000000001,12159.25,0.2833,Medium,2014-01-01,1.0, January ,2014.0
Government,France, Amarilla , Medium ,2876.0,260.0,350.0,1006600.0,70462.0,0.07,936138.0,747760.0,0.7988,188378.0,0.18710000000000002,Medium,2014-09-01,9.0, September ,2014.0
Government,Germany, Velo , Low ,2877.0,120.0,350.0,1006950.0,20139.0,0.02,986811.0,748020.0,0.758,238791.0,0.2371,Medium,2014-10-01,10.0, October ,2014.0
Government,Germany, VTT , Low ,2877.0,250.0,350.0,1006950.0,20139.0,0.02,986811.0,748020.0,0.758,238791.0,0.2371,Medium,2014-10-01,10.0, October ,2014.0
Government,Mexico, VTT , High ,2903.0,250.0,7.0,20321.0,2844.94,0.14,17476.06,14515.0,0.8306,2961.06,0.1457,Low,2014-03-01,3.0, March ,2014.0
Small Business,United States of America, Paseo , Low ,2905.0,10.0,300.0,871500.0,8715.0,0.01,862785.0,726250.0,0.8418000000000001,136535.0,0.1567,Medium,2014-11-01,11.0, November ,2014.0
Government,United States of America, Velo , Medium ,2907.0,120.0,7.0,20349.0,1627.92,0.08,18721.08,14535.0,0.7764,4186.08,0.2057,Medium,2014-06-01,6.0, June ,2014.0
Government,United States of America, Amarilla , Medium ,2907.0,260.0,7.0,20349.0,1627.92,0.08,18721.08,14535.0,0.7764,4186.08,0.2057,Medium,2014-06-01,6.0, June ,2014.0
Channel Partners,United States of America, Paseo , High ,2914.0,10.0,12.0,34968.0,4895.52,0.14,30072.48,8742.0,0.2907,21330.48,0.61,High,2014-10-01,10.0, October ,2014.0
Channel Partners,United States of America, Amarilla , High ,2914.0,260.0,12.0,34968.0,4895.52,0.14,30072.48,8742.0,0.2907,21330.48,0.61,High,2014-10-01,10.0, October ,2014.0
Small Business,United States of America, Paseo , Low ,2918.0,10.0,300.0,875400.0,35016.0,0.04,840384.0,729500.0,0.8681,110884.0,0.1267,Low,2014-05-01,5.0, May ,2014.0
Midmarket,United States of America, Paseo , Medium ,2931.0,10.0,15.0,43965.0,3077.55,0.07,40887.45,29310.0,0.7168000000000001,11577.45,0.2633,Medium,2013-09-01,9.0, September ,2013.0
Government,Canada, VTT , High ,2935.0,250.0,20.0,58700.0,6457.0,0.11,52243.0,29350.0,0.5618,22893.0,0.39,Medium,2013-11-01,11.0, November ,2013.0
Enterprise,Canada, VTT , High ,2954.0,250.0,125.0,369250.0,55387.5,0.15,313862.5,354480.0,1.1294,-40617.5,-0.11,Low,2013-11-01,11.0, November ,2013.0
Government,Germany, Velo , Low ,2966.0,120.0,350.0,1038100.0,20762.0,0.02,1017338.0,771160.0,0.758,246178.0,0.2371,Medium,2013-10-01,10.0, October ,2013.0
Government,Germany, Amarilla , Low ,2966.0,260.0,350.0,1038100.0,20762.0,0.02,1017338.0,771160.0,0.758,246178.0,0.2371,Medium,2013-10-01,10.0, October ,2013.0
Enterprise,France, Paseo , Low ,2988.0,10.0,125.0,373500.0,14940.0,0.04,358560.0,358560.0,1.0,0.0,0.0,Low,2014-07-01,7.0, July ,2014.0
Government,Germany, Montana , High ,2992.0,5.0,20.0,59840.0,6582.4,0.11,53257.6,29920.0,0.5618,23337.6,0.39,Medium,2013-10-01,10.0, October ,2013.0
Government,Germany, Paseo , High ,2992.0,10.0,20.0,59840.0,6582.4,0.11,53257.6,29920.0,0.5618,23337.6,0.39,Medium,2013-10-01,10.0, October ,2013.0
Enterprise,United States of America, Paseo , Medium ,2992.0,10.0,125.0,374000.0,18700.0,0.05,355300.0,359040.0,1.0105,-3740.0,-0.01,Low,2014-03-01,3.0, March ,2014.0
Small Business,United States of America, Amarilla , High ,2993.0,260.0,300.0,897900.0,89790.0,0.1,808110.0,748250.0,0.9259000000000001,59860.0,0.0667,Low,2014-03-01,3.0, March ,2014.0
Government,Mexico, Paseo , Medium ,2993.0,10.0,20.0,59860.0,4788.8,0.08,55071.2,29930.0,0.5435,25141.2,0.42,High,2014-09-01,9.0, September ,2014.0
Government,United States of America, Carretera , High ,2996.0,3.0,7.0,20972.0,2936.08,0.14,18035.92,14980.0,0.8306,3055.92,0.1457,Low,2013-10-01,10.0, October ,2013.0
Government,United States of America, Montana , High ,2996.0,5.0,7.0,20972.0,2936.08,0.14,18035.92,14980.0,0.8306,3055.92,0.1457,Low,2013-10-01,10.0, October ,2013.0
Enterprise,Germany, Amarilla , High ,3165.0,260.0,125.0,395625.0,43518.75,0.11,352106.25,379800.0,1.0787,-27693.75,-0.07,Low,2014-01-01,1.0, January ,2014.0
Midmarket,United States of America, Amarilla , High ,3199.5,260.0,15.0,47992.5,5279.18,0.11,42713.33,31995.0,0.7491,10718.33,0.22329999999999997,Medium,2014-07-01,7.0, July ,2014.0
Channel Partners,Canada, VTT , Medium ,3244.5,250.0,12.0,38934.0,2725.38,0.07,36208.62,9733.5,0.2688,26475.12,0.68,High,2014-01-01,1.0, January ,2014.0
Government,France, Amarilla , High ,3421.5,260.0,7.0,23950.5,2874.06,0.12,21076.44,17107.5,0.8117,3968.94,0.16570000000000001,Medium,2014-07-01,7.0, July ,2014.0
Enterprise,United States of America, Carretera , High ,3445.5,3.0,125.0,430687.5,43068.75,0.1,387618.75,413460.0,1.0667,-25841.25,-0.06,Low,2014-04-01,4.0, April ,2014.0
Government,United States of America, Paseo , Low ,3450.0,10.0,350.0,1207500.0,48300.0,0.04,1159200.0,897000.0,0.7737999999999999,262200.0,0.21710000000000002,Medium,2014-07-01,7.0, July ,2014.0
Small Business,United States of America, Paseo , High ,3495.0,10.0,300.0,1048500.0,125820.0,0.12,922680.0,873750.0,0.9470000000000001,48930.0,0.0467,Low,2014-01-01,1.0, January ,2014.0
Enterprise,Germany, Paseo , Medium ,3513.0,10.0,125.0,439125.0,30738.75,0.07,408386.25,421560.0,1.0323,-13173.75,-0.03,Low,2014-07-01,7.0, July ,2014.0
Channel Partners,Canada, Amarilla , High ,3520.5,260.0,12.0,42246.0,4224.6,0.1,38021.4,10561.5,0.2778,27459.9,0.65,High,2014-04-01,4.0, April ,2014.0
Enterprise,United States of America, Montana , Medium ,3627.0,5.0,125.0,453375.0,22668.75,0.05,430706.25,435240.0,1.0105,-4533.75,-0.01,Low,2014-07-01,7.0, July ,2014.0
Midmarket,United States of America, Paseo , Medium ,3675.0,10.0,15.0,55125.0,4961.25,0.09,50163.75,36750.0,0.7326,13413.75,0.2433,Medium,2014-04-01,4.0, April ,2014.0
Small Business,Canada, Velo , Medium ,3793.5,120.0,300.0,1138050.0,102424.5,0.09,1035625.5,948375.0,0.9158,87250.5,0.0767,Low,2014-07-01,7.0, July ,2014.0
Midmarket,France, Paseo , Medium ,3801.0,10.0,15.0,57015.0,3420.9,0.06,53594.1,38010.0,0.7092,15584.1,0.2733,Medium,2014-04-01,4.0, April ,2014.0
Small Business,Canada, Montana , Medium ,3802.5,5.0,300.0,1140750.0,102667.5,0.09,1038082.5,950625.0,0.9158,87457.5,0.0767,Low,2014-04-01,4.0, April ,2014.0
Government,Canada, Velo , Low ,3850.5,120.0,20.0,77010.0,2310.3,0.03,74699.7,38505.0,0.5155,36194.7,0.47,High,2014-04-01,4.0, April ,2014.0
Government,France, Velo , Low ,3864.0,120.0,20.0,77280.0,772.8,0.01,76507.2,38640.0,0.5051,37867.2,0.49,High,2014-04-01,4.0, April ,2014.0
Midmarket,France, VTT , High ,3874.5,250.0,15.0,58117.5,6974.1,0.12,51143.4,38745.0,0.7576,12398.4,0.2133,Medium,2014-07-01,7.0, July ,2014.0
Government,France, Paseo , Low ,3945.0,10.0,7.0,27615.0,276.15,0.01,27338.85,19725.0,0.7215,7613.85,0.2757,Medium,2014-01-01,1.0, January ,2014.0
Midmarket,France, Velo , High ,3997.5,120.0,15.0,59962.5,7795.13,0.13,52167.38,39975.0,0.7663,12192.38,0.20329999999999998,Medium,2014-01-01,1.0, January ,2014.0
Channel Partners,Canada, Paseo , High ,4026.0,10.0,12.0,48312.0,5314.32,0.11,42997.68,12078.0,0.2809,30919.68,0.64,High,2014-07-01,7.0, July ,2014.0
Enterprise,Germany, Amarilla ,None,4219.5,260.0,125.0,527437.5,0.0,0.0,527437.5,506340.0,0.96,21097.5,0.04,Low,2014-04-01,4.0, April ,2014.0
Enterprise,France, Carretera , Low ,4243.5,3.0,125.0,530437.5,15913.13,0.03,514524.38,509220.0,0.9897,5304.38,0.01,Low,2014-04-01,4.0, April ,2014.0
Government,Canada, Paseo , Low ,4251.0,10.0,7.0,29757.0,1190.28,0.04,28566.72,21255.0,0.7440000000000001,7311.72,0.2457,Medium,2014-01-01,1.0, January ,2014.0
Government,United States of America, Paseo , Low ,4492.5,10.0,7.0,31447.5,314.48,0.01,31133.03,22462.5,0.7215,8670.53,0.2757,Medium,2014-04-01,4.0, April ,2014.0
,,,None,,,,,,,,,,,,,,,,
